"id","invoice_id/id","company_id/id","partner_id/id","account_id/id","product_id/id","name","price_unit","quantity","discount"
"__setup__.account_invoice_line_92694","__setup__.account_invoice_36675","base.main_company","__setup__.res_partner_91","l10n_ch.1_ch_coa_1100","__setup__.product_template_1270","[MAPPER-OTC1] Pix4Dmapper Pro (single device), One-time charge","3742.5","1.0","0.0"
"__setup__.account_invoice_line_92493","__setup__.account_invoice_36649","base.main_company","__setup__.res_partner_3219","l10n_ch.1_ch_coa_1100","__setup__.product_template_514","[702-13-01] EB blisters set for body","45.0","1.0","100.0"
"__setup__.account_invoice_line_92448","__setup__.account_invoice_36628","base.main_company","__setup__.res_partner_7429","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","199.0","1.0","0.0"
"__setup__.account_invoice_line_92444","__setup__.account_invoice_36628","base.main_company","__setup__.res_partner_7429","l10n_ch.1_ch_coa_1100","__setup__.product_template_1264","[403-01-01] albris Bundle includes: • eXom(ready-to-fly drone with built in autopilot for fully autonomous or screenFly mode navigation with TripleView head sensor) • 2.4GHz/5GHz dual band USB radio modem for data link • 2.4GHz remote control (in case a safety pilot is required) • 2 battery EX • 2 single charger EX with power supply • 2 EX memory card 32GB • USB cables • 1 USB controller for screenFly mode • 1 spare leg set • 1 spare propeller set EX • 1 EX screwdriver • 1 lens cleaning pen • 1 spare screw set EX • transport box with space for all material • user manual EX  HS code: 8802.1100  Note: The eXom package allows download and use of eMotion X* at no extra cost. *Software license terms and conditions apply.","6995.0","1.0","0.0"
"__setup__.account_invoice_line_92445","__setup__.account_invoice_36628","base.main_company","__setup__.res_partner_7429","l10n_ch.1_ch_coa_1100","__setup__.product_template_998","[503-16-01] single charger EX power lead - EU","0.0","1.0","0.0"
"__setup__.account_invoice_line_92446","__setup__.account_invoice_36628","base.main_company","__setup__.res_partner_7429","l10n_ch.1_ch_coa_1100","__setup__.product_template_2007","[500-24-01] sf charger discharger","131.25","1.0","0.0"
"__setup__.account_invoice_line_92447","__setup__.account_invoice_36628","base.main_company","__setup__.res_partner_7429","l10n_ch.1_ch_coa_1100","__setup__.product_template_1598","[504-03-01] single charger ESEP HS Code: 8504.4053","63.0","1.0","0.0"
"__setup__.account_invoice_line_92294","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1658","[404-03-01] eBee Plus RTK The eBee Plus RTK/PPK is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all software and equipment needed for immediate operation. The package includes:  • eBee Plus RTK/PPK (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • RTK/PPK module activated • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue  HS code: 8525.8000  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply. ","17493.0","1.0","0.0"
"__setup__.account_invoice_line_92295","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1660","[502-49-01] EB Integration kit for senseFly S.O.D.A. HS Code: 8525.8000","81.6","2.0","0.0"
"__setup__.account_invoice_line_92296","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_2007","[500-24-01] senseFly SmartCharger","131.25","5.0","0.0"
"__setup__.account_invoice_line_92297","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","69.75","12.0","0.0"
"__setup__.account_invoice_line_92298","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1848","[502-54-01] eBee integration kit for senseFly S.O.D.A. Corridor HS Code: 8529.9080","246.5","3.0","0.0"
"__setup__.account_invoice_line_92299","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1601","[504-06-01] rubber bands ESEP (10 pack) HS Code: 4016.9300","3.0","20.0","0.0"
"__setup__.account_invoice_line_92300","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","138.75","10.0","0.0"
"__setup__.account_invoice_line_92301","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1600","[504-05-01] propeller ESEP (2 pack) HS Code: 8803.1000","17.25","20.0","0.0"
"__setup__.account_invoice_line_92302","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1666","[504-13-01] EP underbody skin HS Code: 8803.3000","30.6","5.0","0.0"
"__setup__.account_invoice_line_92303","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1669","[504-14-01] EP vertical surfaces (pair) HS Code: 8803.3000","39.95","10.0","0.0"
"__setup__.account_invoice_line_92304","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1674","[504-12-01] EP canopy for battery","39.95","3.0","0.0"
"__setup__.account_invoice_line_92305","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_977","[503-02-01] single charger EX","206.25","1.0","0.0"
"__setup__.account_invoice_line_92306","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_998","[503-16-01] single charger EX power lead - EU","0.0","1.0","0.0"
"__setup__.account_invoice_line_92307","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1604","[504-09-01] ES canopy for battery HS Code: 3926.9000","39.95","2.0","0.0"
"__setup__.account_invoice_line_92308","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1603","[504-08-01] ES canopy for camera HS Code: 3926.9000","39.95","2.0","0.0"
"__setup__.account_invoice_line_92309","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1605","[504-10-01] ES under body skin HS Code: 3920.6100","30.6","2.0","0.0"
"__setup__.account_invoice_line_92310","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1606","[504-11-01] ES vertical surfaces (pair) HS Code: 8803.3000","39.95","2.0","0.0"
"__setup__.account_invoice_line_92311","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_1270","[MAPPER-OTC1] Pix4Dmapper Pro (single device), One-time charge","2992.5","1.0","0.0"
"__setup__.account_invoice_line_92736","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1604","[504-09-01] ES canopy for battery HS Code: 3926.9000","45.9","1.0","0.0"
"__setup__.account_invoice_line_92737","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1603","[504-08-01] ES canopy for camera HS Code: 3926.9000","45.9","1.0","0.0"
"__setup__.account_invoice_line_92738","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1605","[504-10-01] ES under body skin HS Code: 3920.6100","34.85","2.0","0.0"
"__setup__.account_invoice_line_92739","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1606","[504-11-01] ES vertical surfaces (pair) HS Code: 8803.3000","45.9","1.0","0.0"
"__setup__.account_invoice_line_92312","__setup__.account_invoice_36585","base.main_company","__setup__.res_partner_1793","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","399.0","1.0","0.0"
"__setup__.account_invoice_line_92740","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","400.0","1.0","0.0"
"__setup__.account_invoice_line_92730","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1657","[404-01-01] eBee Plus The eBee Plus is a ready-to-deploy drone with a modular wing design, allowing transport in a hard carry case. It is equipped with a high-resolution senseFly S.O.D.A. sensor and comes with all  software and equipment needed for immediate operation.  The package includes: • eBee Plus (ready-to-fly drone with built-in autopilot for fully autonomous navigation incl. take-off and landing and automatic control of the on-board camera) • senseFly S.O.D.A. sensor • 2 x protective lens • lens cloth, liquid & pen for cleaning • memory card • 2.4GHz USB radio modem EB for data link • 2.4GHz remote control (in case a safety pilot is required) • two (2) batteries ESEP • single charger for battery • 1 spare propeller (2 pack)  • 1 spare rubber band (10 pack) • 1 EPP glue • transport box with space for all material • download access to user manuals • senseFly Logbook  HS code: 8525.8090  Note: The eBee Plus package allows download and use of eMotion 3* at no extra cost. *Software license terms and conditions apply","8995.0","1.0","0.0"
"__setup__.account_invoice_line_91421","__setup__.account_invoice_36292","base.main_company","__setup__.res_partner_211","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","55.5","6.0","0.0"
"__setup__.account_invoice_line_91424","__setup__.account_invoice_36292","base.main_company","__setup__.res_partner_211","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","198.2","1.0","0.0"
"__setup__.account_invoice_line_91418","__setup__.account_invoice_36292","base.main_company","__setup__.res_partner_211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1842","[402-01-04] eBee BZ HS code: 8525.8000","7500.0","2.0","0.0"
"__setup__.account_invoice_line_91416","__setup__.account_invoice_36291","base.main_company","__setup__.res_partner_2689","l10n_ch.1_ch_coa_1100","__setup__.product_template_1805","[706-07-01] retro-fit kit ES HS Code : 8525.8090","770.0","1.0","0.0"
"__setup__.account_invoice_line_92731","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1378","[502-34-01] Sequoia with EB integration kit HS code: 8525.8010","3272.5","1.0","0.0"
"__setup__.account_invoice_line_92732","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","80.25","2.0","0.0"
"__setup__.account_invoice_line_92733","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","161.25","1.0","0.0"
"__setup__.account_invoice_line_92734","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1600","[504-05-01] propeller ESEP (2 pack) HS Code: 8803.1000","20.25","4.0","0.0"
"__setup__.account_invoice_line_92735","__setup__.account_invoice_36685","base.main_company","__setup__.res_partner_7211","l10n_ch.1_ch_coa_1100","__setup__.product_template_1601","[504-06-01] rubber bands ESEP (10 pack) HS Code: 4016.9300","4.5","2.0","0.0"
"__setup__.account_invoice_line_92190","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_510","[702-09-01] EB sticker sheet HS code 3919.9000","19.0","5.0","0.0"
"__setup__.account_invoice_line_92191","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1816","[706-19-01] EP lower body HS Code : 8525.8090","215.0","2.0","0.0"
"__setup__.account_invoice_line_92192","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1648","[706-24-01] EP pitot sensor ebee + silicone tubes + LED HS Code : 8803.3000","55.0","4.0","0.0"
"__setup__.account_invoice_line_92193","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1807","[706-09-01] ES single service kit HS Code : 8803.3000","664.0","1.0","0.0"
"__setup__.account_invoice_line_92198","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","429.0","1.0","0.0"
"__setup__.account_invoice_line_92183","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1572","[703-08-01] Camera cable sticker sheet HS Code: 3919.9000","1.1","5.0","0.0"
"__setup__.account_invoice_line_92184","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1397","[702-45-01] EB Cable AP-RC HS code: 8544.3000","1.1","2.0","0.0"
"__setup__.account_invoice_line_92185","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1575","[702-46-01] EB Cable AP-Wing HS Code: 8544.3000","1.1","2.0","0.0"
"__setup__.account_invoice_line_92186","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_503","[702-02-01] EB ground station - modem HS 9015.9000","375.0","1.0","0.0"
"__setup__.account_invoice_line_92187","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_514","[702-13-01] EB blisters set for body","50.0","4.0","0.0"
"__setup__.account_invoice_line_92188","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1375","[702-37-01] EB Propeller Washer HS code: 7318.2110","0.2","4.0","0.0"
"__setup__.account_invoice_line_92189","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1376","[702-38-01] EB Lower body screw HS code: 3926.9000","0.2","20.0","0.0"
"__setup__.account_invoice_line_92194","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1706","[706-06-01] ESEP Servo set + servo-wing connector (2 items) HS Code: 8501.1020","205.0","4.0","0.0"
"__setup__.account_invoice_line_92195","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1875","[706-27-01] ESEP motor bell sticker sheet","1.1","5.0","0.0"
"__setup__.account_invoice_line_92196","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_1686","[706-03-01] ESEP motor set HS Code: 8501.2030","390.0","4.0","0.0"
"__setup__.account_invoice_line_92197","__setup__.account_invoice_36537","base.main_company","__setup__.res_partner_6451","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","1.0","1.0","0.0"
"__setup__.account_invoice_line_92466","__setup__.account_invoice_36641","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_1744","[MAPPER-OTC1-U&S] Pix4Dmapper Pro (single device), Upgrades & Support","359.0","1.0","0.0"
"__setup__.account_invoice_line_92330","__setup__.account_invoice_36595","base.main_company","__setup__.res_partner_1162","l10n_ch.1_ch_coa_1100","__setup__.product_template_1663","[706-01-01] eBee Plus RTK/PPK upgrade HS Code: 8525.8090","8392.0","2.0","0.0"
"__setup__.account_invoice_line_92316","__setup__.account_invoice_36588","base.main_company","__setup__.res_partner_3909","l10n_ch.1_ch_coa_1100","__setup__.product_template_503","[702-02-01] EB ground station - modem","320.0","1.0","0.0"
"__setup__.account_invoice_line_92317","__setup__.account_invoice_36588","base.main_company","__setup__.res_partner_3909","l10n_ch.1_ch_coa_1100","__setup__.product_template_521","[703-02-01] Repair Labour","120.0","1.0","0.0"
"__setup__.account_invoice_line_92318","__setup__.account_invoice_36588","base.main_company","__setup__.res_partner_3909","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","58.3","1.0","0.0"
"__setup__.account_invoice_line_92319","__setup__.account_invoice_36588","base.main_company","__setup__.res_partner_3909","l10n_ch.1_ch_coa_1100","__setup__.product_template_513","[702-12-01] EB onboard modem + antenna","740.0","1.0","100.0"
"__setup__.account_invoice_line_92320","__setup__.account_invoice_36588","base.main_company","__setup__.res_partner_3909","l10n_ch.1_ch_coa_1100","__setup__.product_template_504","[702-03-01] EB motor set (motor + controller + mount + prop mount+washer+alu screws)","340.0","1.0","100.0"
"__setup__.account_invoice_line_92315","__setup__.account_invoice_36588","base.main_company","__setup__.res_partner_3909","l10n_ch.1_ch_coa_1100","__setup__.product_template_910","[702-04-01] EB autopilot & boards","3250.0","1.0","0.0"
"__setup__.account_invoice_line_92467","__setup__.account_invoice_36642","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee.  HS code: 8803.3000","138.75","4.0","0.0"
"__setup__.account_invoice_line_92468","__setup__.account_invoice_36642","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_569","[702-20-01] EB ground station antenna HS 9015.9000","9.0","2.0","0.0"
"__setup__.account_invoice_line_92469","__setup__.account_invoice_36642","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_1666","[504-13-01] EP underbody skin HS Code: 8803.3000","30.6","2.0","0.0"
"__setup__.account_invoice_line_92470","__setup__.account_invoice_36642","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_1828","[502-50-02] senseFly S.O.D.A. with EB integration kit HS Code: 8525.8000","1120.0","1.0","0.0"
"__setup__.account_invoice_line_92471","__setup__.account_invoice_36642","base.main_company","__setup__.res_partner_954","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","163.15","1.0","0.0"
"__setup__.account_invoice_line_71717","__setup__.account_invoice_29948","base.main_company","__setup__.res_partner_4457","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","80.0","3.0","0.0"
"__setup__.account_invoice_line_71718","__setup__.account_invoice_29948","base.main_company","__setup__.res_partner_4457","l10n_ch.1_ch_coa_1100","__setup__.product_template_569","[702-20-01] EB ground station antenna HS 9015.9000","10.0","1.0","0.0"
"__setup__.account_invoice_line_77496","__setup__.account_invoice_31749","base.main_company","__setup__.res_partner_7235","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","74.0","4.0","0.0"
"__setup__.account_invoice_line_77497","__setup__.account_invoice_31749","base.main_company","__setup__.res_partner_7235","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","93.0","4.0","0.0"
"__setup__.account_invoice_line_77498","__setup__.account_invoice_31749","base.main_company","__setup__.res_partner_7235","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","157.45","1.0","0.0"
"__setup__.account_invoice_line_71929","__setup__.account_invoice_30030","base.main_company","__setup__.res_partner_4298","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","11.0","1.0","0.0"
"__setup__.account_invoice_line_71927","__setup__.account_invoice_30030","base.main_company","__setup__.res_partner_4298","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","80.0","2.0","0.0"
"__setup__.account_invoice_line_71928","__setup__.account_invoice_30030","base.main_company","__setup__.res_partner_4298","l10n_ch.1_ch_coa_1100","__setup__.product_template_330","[500-03-01] single charger 220/110/12V for EB battery It can be powered by either 220V AC, 110V AC or 12V DC (e.g. car battery). HS code: 8504.4040","90.0","2.0","0.0"
"__setup__.account_invoice_line_72171","__setup__.account_invoice_30092","base.main_company","__setup__.res_partner_5130","l10n_ch.1_ch_coa_1100","__setup__.product_template_468","[500-05-01] propeller SC-EB (2 pack)","27.0","1.0","0.0"
"__setup__.account_invoice_line_72172","__setup__.account_invoice_30092","base.main_company","__setup__.res_partner_5130","l10n_ch.1_ch_coa_1100","__setup__.product_template_133","[501-07-01] Rubber Bands (10 pack)","6.0","1.0","0.0"
"__setup__.account_invoice_line_72173","__setup__.account_invoice_30092","base.main_company","__setup__.res_partner_5130","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB","215.0","1.0","0.0"
"__setup__.account_invoice_line_76626","__setup__.account_invoice_31477","base.main_company","__setup__.res_partner_5077","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee. HS code: 3902.1000","200.0","2.0","0.0"
"__setup__.account_invoice_line_76627","__setup__.account_invoice_31477","base.main_company","__setup__.res_partner_5077","l10n_ch.1_ch_coa_1100","__setup__.product_template_702","[502-12-02] EB canopy for battery (magnetic) Foam cover for battery bay on eBee, including clips and sticker.  HS code: 6305.3900","50.0","1.0","0.0"
"__setup__.account_invoice_line_76628","__setup__.account_invoice_31477","base.main_company","__setup__.res_partner_5077","l10n_ch.1_ch_coa_1100","__setup__.product_template_514","[702-13-01] EB blisters set for body","48.0","1.0","0.0"
"__setup__.account_invoice_line_76630","__setup__.account_invoice_31477","base.main_company","__setup__.res_partner_5077","l10n_ch.1_ch_coa_1100","__setup__.product_template_1596","[504-01-01] wing pair ESEP HS Code: 8803.3000","200.0","1.0","0.0"
"__setup__.account_invoice_line_76631","__setup__.account_invoice_31477","base.main_company","__setup__.res_partner_5077","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","419.15","1.0","0.0"
"__setup__.account_invoice_line_59292","__setup__.account_invoice_25581","base.main_company","__setup__.res_partner_1097","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB","80.0","3.0","11.0"
"__setup__.account_invoice_line_58652","__setup__.account_invoice_25385","base.main_company","__setup__.res_partner_5393","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee. HS code: 3902.1000","200.0","1.0","0.0"
"__setup__.account_invoice_line_59794","__setup__.account_invoice_25791","base.main_company","__setup__.res_partner_5393","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","80.0","4.0","0.0"
"__setup__.account_invoice_line_59795","__setup__.account_invoice_25791","base.main_company","__setup__.res_partner_5393","l10n_ch.1_ch_coa_1100","__setup__.product_template_133","[501-07-01] Rubber Bands (10 pack) Two (2) rubber bands at a time are needed to hold in place the propeller. HS Code: 4016.9300","5.0","1.0","0.0"
"__setup__.account_invoice_line_63901","__setup__.account_invoice_27239","base.main_company","__setup__.res_partner_6662","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","Shipping","564.27","1.0","0.0"
"__setup__.account_invoice_line_58653","__setup__.account_invoice_25385","base.main_company","__setup__.res_partner_5393","l10n_ch.1_ch_coa_1100","__setup__.product_template_848","[500-01-03] WX RGB camera 18MP WX camera 18 MP that can be connected to and controlled via the drone's onboard autopilot system.  The high-resolution images can be downloaded after landing via USB-cable and processed with senseFly's Postflight software.   The WX camera 18 MP includes:  • camera battery  • camera battery charger  • memory card  • USB cable   HS code: 8525.8010","500.0","1.0","0.0"
"__setup__.account_invoice_line_58654","__setup__.account_invoice_25385","base.main_company","__setup__.res_partner_5393","l10n_ch.1_ch_coa_1100","__setup__.product_template_858","[502-29-01] Camera Protection Kit HS code 8529.9090","100.0","1.0","0.0"
"__setup__.account_invoice_line_85040","__setup__.account_invoice_34220","base.main_company","__setup__.res_partner_6456","l10n_ch.1_ch_coa_1100","__setup__.product_template_1577","[502-10-02] EB PCB USB camera","35.0","1.0","0.0"
"__setup__.account_invoice_line_63899","__setup__.account_invoice_27239","base.main_company","__setup__.res_partner_6662","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","86.0","5.0","90.0"
"__setup__.account_invoice_line_63900","__setup__.account_invoice_27239","base.main_company","__setup__.res_partner_6662","l10n_ch.1_ch_coa_1100","__setup__.product_template_330","[500-03-01] single charger 220/110/12V for EB battery It can be powered by either 220V AC, 110V AC or 12V DC (e.g. car battery). HS code: 8504.4040","97.0","1.0","90.0"
"__setup__.account_invoice_line_67217","__setup__.account_invoice_28388","base.main_company","__setup__.res_partner_2563","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","80.0","5.0","0.0"
"__setup__.account_invoice_line_67218","__setup__.account_invoice_28388","base.main_company","__setup__.res_partner_2563","l10n_ch.1_ch_coa_1100","__setup__.product_template_133","[501-07-01] Rubber Bands (10 pack) Two (2) rubber bands at a time are needed to hold in place the propeller. HS Code: 4016.9300","5.0","2.0","0.0"
"__setup__.account_invoice_line_78769","__setup__.account_invoice_32129","base.main_company","__setup__.res_partner_6047","l10n_ch.1_ch_coa_1100","__setup__.product_template_1828","[502-50-02] senseFly S.O.D.A. with EB integration kit HS Code: 8525.8000","800.0","1.0","0.0"
"__setup__.account_invoice_line_78770","__setup__.account_invoice_32129","base.main_company","__setup__.res_partner_6047","l10n_ch.1_ch_coa_1100","__setup__.product_template_700","[502-02-02] battery EB Li-Polymer battery for powering the eBee with up to 45 minutes operation time.  HS code: 8506.5000","38.5","5.0","0.0"
"__setup__.account_invoice_line_78771","__setup__.account_invoice_32129","base.main_company","__setup__.res_partner_6047","l10n_ch.1_ch_coa_1100","__setup__.product_template_1597","[504-02-01] battery ESEP HS code: 8507.6000","80.25","4.0","100.0"
"__setup__.account_invoice_line_78776","__setup__.account_invoice_32129","base.main_company","__setup__.res_partner_6047","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","250.0","1.0","0.0"
"__setup__.account_invoice_line_81742","__setup__.account_invoice_33162","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_328","[502-01-01] wing pair EB One spare left and right wing for the eBee.  HS code: 8803.3000","138.75","4.0","0.0"
"__setup__.account_invoice_line_81743","__setup__.account_invoice_33162","base.main_company","__setup__.res_partner_24","l10n_ch.1_ch_coa_1100","__setup__.product_template_468","[500-05-01] propeller SC-EB (2 pack) Spare propellers for eBee or swinglet. HS code: 8803.1000","17.25","4.0","0.0"
"__setup__.account_invoice_line_73746","__setup__.account_invoice_30589","base.main_company","__setup__.res_partner_2809","l10n_ch.1_ch_coa_1100","__setup__.product_template_702","[502-12-02] EB canopy for battery (magnetic)","50.0","1.0","0.0"
"__setup__.account_invoice_line_73747","__setup__.account_invoice_30589","base.main_company","__setup__.res_partner_2809","l10n_ch.1_ch_coa_1100","__setup__.product_template_7","[-] Shipping","12.0","1.0","0.0"
