"id","order_id/id","name","order_partner_id/id","product_id/id","price_unit","product_uom/id","product_uom_qty","discount","state"
"__setup__.sale_order_line_27175","__setup__.sale_order_7392","texte","__setup__.res_partner_6583","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29718","__setup__.sale_order_8054","texte","__setup__.res_partner_630","__setup__.product_template_1465","0.1","product.product_uom_categ_unit","20.0","0.0","done"
"__setup__.sale_order_line_28815","__setup__.sale_order_7798","texte","__setup__.res_partner_7049","__setup__.product_template_7","316.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28649","__setup__.sale_order_7780","texte","__setup__.res_partner_6178","__setup__.product_template_702","39.95","product.product_uom_categ_unit","1.0","100.0","done"
"__setup__.sale_order_line_33733","__setup__.sale_order_9017","texte","__setup__.res_partner_3335","__setup__.product_template_1606","45.9","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_32380","__setup__.sale_order_8694","texte","__setup__.res_partner_5","__setup__.product_template_1674","45.9","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_29056","__setup__.sale_order_7882","texte","__setup__.res_partner_6456","__setup__.product_template_355","25.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_28735","__setup__.sale_order_7807","texte","__setup__.res_partner_630","__setup__.product_template_330","63.0","product.product_uom_categ_unit","3.0","0.0","done"
"__setup__.sale_order_line_29358","__setup__.sale_order_7966","texte","__setup__.res_partner_91","__setup__.product_template_1842","8000.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_31198","__setup__.sale_order_8383","texte","__setup__.res_partner_7207","__setup__.product_template_1580","5245.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27292","__setup__.sale_order_1706","texte","__setup__.res_partner_2855","__setup__.product_template_328","215.0","product.product_uom_categ_unit","3.0","50.0","done"
"__setup__.sale_order_line_27294","__setup__.sale_order_1706","texte","__setup__.res_partner_2855","__setup__.product_template_858","105.0","product.product_uom_categ_unit","3.0","50.0","done"
"__setup__.sale_order_line_29055","__setup__.sale_order_7882","texte","__setup__.res_partner_6456","__setup__.product_template_1666","30.6","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_27295","__setup__.sale_order_1706","texte","__setup__.res_partner_2855","__setup__.product_template_7","500.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27723","__setup__.sale_order_7531","texte","__setup__.res_partner_6997","__setup__.product_template_1596","185.0","product.product_uom_categ_unit","1.0","100.0","done"
"__setup__.sale_order_line_28376","__setup__.sale_order_7707","texte","__setup__.res_partner_1064","__setup__.product_template_1378","3272.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28377","__setup__.sale_order_7707","texte","__setup__.res_partner_1064","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29784","__setup__.sale_order_8067","texte","__setup__.res_partner_6820","__setup__.product_template_1846","75.65","product.product_uom_categ_unit","10.0","0.0","sale"
"__setup__.sale_order_line_29669","__setup__.sale_order_8047","texte","__setup__.res_partner_6970","__setup__.product_template_1397","1.1","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_30214","__setup__.sale_order_8140","texte","__setup__.res_partner_7147","__setup__.product_template_1600","27.0","product.product_uom_categ_unit","7.0","0.0","done"
"__setup__.sale_order_line_29670","__setup__.sale_order_8047","texte","__setup__.res_partner_6970","__setup__.product_template_1575","1.1","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_29671","__setup__.sale_order_8047","texte","__setup__.res_partner_6970","__setup__.product_template_569","11.0","product.product_uom_categ_unit","3.0","0.0","done"
"__setup__.sale_order_line_30290","__setup__.sale_order_8167","texte","__setup__.res_partner_7159","__setup__.product_template_1658","17992.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28150","__setup__.sale_order_7656","texte","__setup__.res_partner_5711","__setup__.product_template_1802","2.06","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_27146","__setup__.sale_order_7386","texte","__setup__.res_partner_4181","__setup__.product_template_508","85.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_28280","__setup__.sale_order_7685","texte","__setup__.res_partner_3","__setup__.product_template_1689","1350.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28737","__setup__.sale_order_7807","texte","__setup__.res_partner_630","__setup__.product_template_522","65.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28281","__setup__.sale_order_7685","texte","__setup__.res_partner_3","__setup__.product_template_7","80.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29298","__setup__.sale_order_7948","texte","__setup__.res_partner_735","__setup__.product_template_7","350.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_27785","__setup__.sale_order_7554","texte","__setup__.res_partner_428","__setup__.product_template_1658","20187.5","product.product_uom_categ_unit","2.0","0.0","draft"
"__setup__.sale_order_line_29720","__setup__.sale_order_8054","texte","__setup__.res_partner_630","__setup__.product_template_1706","175.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28151","__setup__.sale_order_7656","texte","__setup__.res_partner_5711","__setup__.product_template_1394","0.08","product.product_uom_categ_unit","20.0","0.0","done"
"__setup__.sale_order_line_27904","__setup__.sale_order_7592","texte","__setup__.res_partner_3335","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28152","__setup__.sale_order_7656","texte","__setup__.res_partner_5711","__setup__.product_template_1813","0.1","product.product_uom_categ_unit","40.0","0.0","done"
"__setup__.sale_order_line_28156","__setup__.sale_order_7656","texte","__setup__.res_partner_5711","__setup__.product_template_1855","12.11","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_27147","__setup__.sale_order_7386","texte","__setup__.res_partner_4181","__setup__.product_template_516","16.0","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_30215","__setup__.sale_order_8140","texte","__setup__.res_partner_7147","__setup__.product_template_1601","6.0","product.product_uom_categ_unit","7.0","0.0","done"
"__setup__.sale_order_line_29785","__setup__.sale_order_8067","texte","__setup__.res_partner_6820","__setup__.product_template_1666","34.85","product.product_uom_categ_unit","30.0","0.0","sale"
"__setup__.sale_order_line_27305","__setup__.sale_order_7386","texte","__setup__.res_partner_4181","__setup__.product_template_7","161.8","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27416","__setup__.sale_order_7419","texte","__setup__.res_partner_4181","__setup__.product_template_7","1097.7","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27344","__setup__.sale_order_7419","texte","__setup__.res_partner_4181","__setup__.product_template_1597","80.25","product.product_uom_categ_unit","50.0","0.0","done"
"__setup__.sale_order_line_29281","__setup__.sale_order_7940","texte","__setup__.res_partner_1099","__setup__.product_template_508","85.0","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_28724","__setup__.sale_order_7801","texte","__setup__.res_partner_91","__setup__.product_template_503","375.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28400","__setup__.sale_order_7707","texte","__setup__.res_partner_1064","__setup__.product_template_1469","0.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_29510","__setup__.sale_order_8009","texte","__setup__.res_partner_2841","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29673","__setup__.sale_order_8047","texte","__setup__.res_partner_6970","__setup__.product_template_1577","41.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_29359","__setup__.sale_order_7966","texte","__setup__.res_partner_91","__setup__.product_template_355","25.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_28738","__setup__.sale_order_7807","texte","__setup__.res_partner_630","__setup__.product_template_510","17.0","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_26980","__setup__.sale_order_7343","texte","__setup__.res_partner_211","__setup__.product_template_702","39.95","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_27650","__setup__.sale_order_7508","texte","__setup__.res_partner_91","__setup__.product_template_999","0.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_26981","__setup__.sale_order_7343","texte","__setup__.res_partner_211","__setup__.product_template_703","39.95","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_26982","__setup__.sale_order_7343","texte","__setup__.res_partner_211","__setup__.product_template_704","30.6","product.product_uom_categ_unit","3.0","0.0","done"
"__setup__.sale_order_line_26983","__setup__.sale_order_7343","texte","__setup__.res_partner_211","__setup__.product_template_1600","17.25","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_27645","__setup__.sale_order_7508","texte","__setup__.res_partner_91","__setup__.product_template_982","120.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27646","__setup__.sale_order_7508","texte","__setup__.res_partner_91","__setup__.product_template_983","442.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27050","__setup__.sale_order_7360","texte","__setup__.res_partner_3335","__setup__.product_template_1828","1280.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_28157","__setup__.sale_order_7656","texte","__setup__.res_partner_5711","__setup__.product_template_1856","12.11","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_30568","__setup__.sale_order_8238","texte","__setup__.res_partner_6684","__setup__.product_template_1772","7140.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_26985","__setup__.sale_order_7343","texte","__setup__.res_partner_211","__setup__.product_template_328","138.75","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_26986","__setup__.sale_order_7343","texte","__setup__.res_partner_211","__setup__.product_template_1828","1120.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28158","__setup__.sale_order_7656","texte","__setup__.res_partner_5711","__setup__.product_template_1857","12.11","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_27017","__setup__.sale_order_7349","texte","__setup__.res_partner_1020","__setup__.product_template_1663","6300.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28739","__setup__.sale_order_7807","texte","__setup__.res_partner_630","__setup__.product_template_569","9.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_30291","__setup__.sale_order_8167","texte","__setup__.res_partner_7159","__setup__.product_template_1378","3525.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31227","__setup__.sale_order_8394","texte","__setup__.res_partner_3950","__setup__.product_template_1847","1650.0","product.product_uom_categ_unit","1.0","100.0","done"
"__setup__.sale_order_line_28725","__setup__.sale_order_7801","texte","__setup__.res_partner_91","__setup__.product_template_514","50.0","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_29723","__setup__.sale_order_8047","texte","__setup__.res_partner_6970","__setup__.product_template_1393","4.4","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_33734","__setup__.sale_order_9017","texte","__setup__.res_partner_3335","__setup__.product_template_1447","16.5","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_33923","__setup__.sale_order_9063","texte","__setup__.res_partner_5","__setup__.product_template_570","130.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_28000","__setup__.sale_order_7618","texte","__setup__.res_partner_7014","__setup__.product_template_1378","3850.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_28366","__setup__.sale_order_7705","texte","__setup__.res_partner_3","__setup__.product_template_1828","1120.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27787","__setup__.sale_order_7556","texte","__setup__.res_partner_3095","__setup__.product_template_1658","15739.2","product.product_uom_categ_unit","6.0","0.0","draft"
"__setup__.sale_order_line_28740","__setup__.sale_order_7807","texte","__setup__.res_partner_630","__setup__.product_template_1577","35.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28741","__setup__.sale_order_7807","texte","__setup__.res_partner_630","__setup__.product_template_704","30.6","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_28290","__setup__.sale_order_7688","texte","__setup__.res_partner_6184","__setup__.product_template_700","86.0","product.product_uom_categ_unit","5.0","100.0","done"
"__setup__.sale_order_line_27765","__setup__.sale_order_7546","texte","__setup__.res_partner_5","__setup__.product_template_1270","3742.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30293","__setup__.sale_order_8167","texte","__setup__.res_partner_7159","__setup__.product_template_1597","93.0","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_27737","__setup__.sale_order_7535","texte","__setup__.res_partner_3","__setup__.product_template_976","176.25","product.product_uom_categ_unit","3.0","0.0","done"
"__setup__.sale_order_line_29876","__setup__.sale_order_8092","texte","__setup__.res_partner_3335","__setup__.product_template_1666","34.85","product.product_uom_categ_unit","10.0","0.0","sale"
"__setup__.sale_order_line_29912","__setup__.sale_order_8099","texte","__setup__.res_partner_5711","__setup__.product_template_1704","171.04","product.product_uom_categ_unit","6.0","0.0","done"
"__setup__.sale_order_line_29217","__setup__.sale_order_7921","texte","__setup__.res_partner_6137","__setup__.product_template_1601","3.75","product.product_uom_categ_unit","10.0","0.0","done"
"__setup__.sale_order_line_28245","__setup__.sale_order_7675","texte","__setup__.res_partner_3335","__setup__.product_template_1657","17990.0","product.product_uom_categ_unit","1.0","62.0","done"
"__setup__.sale_order_line_30294","__setup__.sale_order_8167","texte","__setup__.res_partner_7159","__setup__.product_template_1598","84.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29218","__setup__.sale_order_7921","texte","__setup__.res_partner_6137","__setup__.product_template_1674","42.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30339","__setup__.sale_order_8172","texte","__setup__.res_partner_96","__setup__.product_template_131","70.0","product.product_uom_categ_unit","4.0","30.0","draft"
"__setup__.sale_order_line_28332","__setup__.sale_order_7670","texte","__setup__.res_partner_24","__setup__.product_template_7","87.4","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28230","__setup__.sale_order_7670","texte","__setup__.res_partner_24","__setup__.product_template_976","176.25","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29342","__setup__.sale_order_7960","texte","__setup__.res_partner_1064","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31161","__setup__.sale_order_8375","texte","__setup__.res_partner_3335","__setup__.product_template_1696","770.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_27958","__setup__.sale_order_7607","texte","__setup__.res_partner_6449","__setup__.product_template_1273","350.0","product.product_uom_categ_unit","3.0","0.0","done"
"__setup__.sale_order_line_27959","__setup__.sale_order_7607","texte","__setup__.res_partner_6449","__setup__.product_template_1596","215.0","product.product_uom_categ_unit","1.0","10.0","done"
"__setup__.sale_order_line_28418","__setup__.sale_order_7721","texte","__setup__.res_partner_197","__setup__.product_template_1657","11992.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27759","__setup__.sale_order_7535","texte","__setup__.res_partner_3","__setup__.product_template_7","122.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27991","__setup__.sale_order_7616","texte","__setup__.res_partner_7013","__setup__.product_template_1657","12952.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_26954","__setup__.sale_order_7339","texte","__setup__.res_partner_6140","__setup__.product_template_1257","9750.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27806","__setup__.sale_order_7560","texte","__setup__.res_partner_5839","__setup__.product_template_1378","3850.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_30295","__setup__.sale_order_8167","texte","__setup__.res_partner_7159","__setup__.product_template_1596","185.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_26725","__setup__.sale_order_7271","texte","__setup__.res_partner_4181","__setup__.product_template_7","1251.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27644","__setup__.sale_order_7508","texte","__setup__.res_partner_91","__setup__.product_template_1264","9995.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29749","__setup__.sale_order_8047","texte","__setup__.res_partner_6970","__setup__.product_template_7","250.85","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28652","__setup__.sale_order_7781","texte","__setup__.res_partner_2848","__setup__.product_template_330","63.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_33924","__setup__.sale_order_9063","texte","__setup__.res_partner_5","__setup__.product_template_509","50.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_28233","__setup__.sale_order_7654","texte","__setup__.res_partner_3219","__setup__.product_template_7","120.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28234","__setup__.sale_order_7607","texte","__setup__.res_partner_6449","__setup__.product_template_1825","399.0","product.product_uom_categ_unit","1.0","10.0","done"
"__setup__.sale_order_line_27391","__setup__.sale_order_7434","texte","__setup__.res_partner_1064","__setup__.product_template_1657","17990.0","product.product_uom_categ_unit","1.0","28.0","done"
"__setup__.sale_order_line_28039","__setup__.sale_order_7629","texte","__setup__.res_partner_3149","__setup__.product_template_1858","1124.25","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_26955","__setup__.sale_order_7339","texte","__setup__.res_partner_6140","__setup__.product_template_7","45.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29253","__setup__.sale_order_7933","texte","__setup__.res_partner_6808","__setup__.product_template_1270","2992.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27996","__setup__.sale_order_7617","texte","__setup__.res_partner_7014","__setup__.product_template_1597","107.0","product.product_uom_categ_unit","2.0","0.0","draft"
"__setup__.sale_order_line_27997","__setup__.sale_order_7617","texte","__setup__.res_partner_7014","__setup__.product_template_1302","1990.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_27937","__setup__.sale_order_7602","texte","__setup__.res_partner_3219","__setup__.product_template_1257","9352.8","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28844","__setup__.sale_order_7826","texte","__setup__.res_partner_5711","__setup__.product_template_1381","5.4","product.product_uom_categ_unit","120.0","0.0","done"
"__setup__.sale_order_line_27998","__setup__.sale_order_7617","texte","__setup__.res_partner_7014","__setup__.product_template_7","45.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_28056","__setup__.sale_order_7635","texte","__setup__.res_partner_6583","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28845","__setup__.sale_order_7826","texte","__setup__.res_partner_5711","__setup__.product_template_1383","7.23","product.product_uom_categ_unit","40.0","0.0","done"
"__setup__.sale_order_line_27648","__setup__.sale_order_7508","texte","__setup__.res_partner_91","__setup__.product_template_976","202.5","product.product_uom_categ_unit","4.0","0.0","sale"
"__setup__.sale_order_line_29714","__setup__.sale_order_8054","texte","__setup__.res_partner_630","__setup__.product_template_807","185.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_33737","__setup__.sale_order_9019","texte","__setup__.res_partner_3335","__setup__.product_template_328","161.25","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_30296","__setup__.sale_order_8167","texte","__setup__.res_partner_7159","__setup__.product_template_1666","36.0","product.product_uom_categ_unit","3.0","0.0","done"
"__setup__.sale_order_line_34504","__setup__.sale_order_9213","texte","__setup__.res_partner_4737","__setup__.product_template_7","365.3","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29715","__setup__.sale_order_8054","texte","__setup__.res_partner_630","__setup__.product_template_513","740.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29716","__setup__.sale_order_8054","texte","__setup__.res_partner_630","__setup__.product_template_514","45.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_29220","__setup__.sale_order_7921","texte","__setup__.res_partner_6137","__setup__.product_template_1669","42.5","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30297","__setup__.sale_order_8167","texte","__setup__.res_partner_7159","__setup__.product_template_1600","23.0","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_29786","__setup__.sale_order_8067","texte","__setup__.res_partner_6820","__setup__.product_template_1596","161.25","product.product_uom_categ_unit","2.0","0.0","sale"
"__setup__.sale_order_line_28390","__setup__.sale_order_7714","texte","__setup__.res_partner_1162","__setup__.product_template_1580","7343.0","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_34536","__setup__.sale_order_9230","texte","__setup__.res_partner_7049","__setup__.product_template_1944","0.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_34641","__setup__.sale_order_9267","texte","__setup__.res_partner_5711","__setup__.product_template_848","219.53","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_31552","__setup__.sale_order_8478","texte","__setup__.res_partner_3","__setup__.product_template_7","100.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27649","__setup__.sale_order_7508","texte","__setup__.res_partner_91","__setup__.product_template_977","240.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_31390","__setup__.sale_order_8436","texte","__setup__.res_partner_2839","__setup__.product_template_1598","72.75","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_27899","__setup__.sale_order_7590","texte","__setup__.res_partner_3335","__setup__.product_template_1658","26990.0","product.product_uom_categ_unit","5.0","50.0","done"
"__setup__.sale_order_line_27472","__setup__.sale_order_7460","texte","__setup__.res_partner_3","__setup__.product_template_702","39.95","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27208","__setup__.sale_order_7397","texte","__setup__.res_partner_4181","__setup__.product_template_1596","161.25","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27656","__setup__.sale_order_7512","texte","__setup__.res_partner_5763","__setup__.product_template_522","65.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_27471","__setup__.sale_order_7460","texte","__setup__.res_partner_3","__setup__.product_template_704","30.6","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_26727","__setup__.sale_order_7285","texte","__setup__.res_partner_1020","__setup__.product_template_1658","26990.0","product.product_uom_categ_unit","1.0","30.0","done"
"__setup__.sale_order_line_27470","__setup__.sale_order_7460","texte","__setup__.res_partner_3","__setup__.product_template_468","17.25","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_28279","__setup__.sale_order_7682","texte","__setup__.res_partner_5745","__setup__.product_template_7","379.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27248","__setup__.sale_order_7404","texte","__setup__.res_partner_3219","__setup__.product_template_355","25.0","product.product_uom_categ_unit","1.0","0.0","sale"
"__setup__.sale_order_line_29717","__setup__.sale_order_8054","texte","__setup__.res_partner_630","__setup__.product_template_1394","0.9","product.product_uom_categ_unit","20.0","0.0","done"
"__setup__.sale_order_line_28911","__setup__.sale_order_7846","texte","__setup__.res_partner_3","__setup__.product_template_1600","17.25","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_30298","__setup__.sale_order_8167","texte","__setup__.res_partner_7159","__setup__.product_template_1601","4.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_29719","__setup__.sale_order_8054","texte","__setup__.res_partner_630","__setup__.product_template_809","18.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_28403","__setup__.sale_order_7714","texte","__setup__.res_partner_1162","__setup__.product_template_7","452.45","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_28597","__setup__.sale_order_7772","texte","__setup__.res_partner_91","__setup__.product_template_1828","1280.0","product.product_uom_categ_unit","2.0","0.0","done"
"__setup__.sale_order_line_35304","__setup__.sale_order_9416","texte","__setup__.res_partner_3335","__setup__.product_template_857","19.0","product.product_uom_categ_unit","2.0","0.0","sale"
"__setup__.sale_order_line_34185","__setup__.sale_order_9140","texte","__setup__.res_partner_601","__setup__.product_template_328","161.25","product.product_uom_categ_unit","4.0","0.0","done"
"__setup__.sale_order_line_27247","__setup__.sale_order_7404","texte","__setup__.res_partner_3219","__setup__.product_template_1580","4745.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_26733","__setup__.sale_order_7287","texte","__setup__.res_partner_6920","__setup__.product_template_1580","7999.0","product.product_uom_categ_unit","2.0","0.0","draft"
"__setup__.sale_order_line_27397","__setup__.sale_order_7438","texte","__setup__.res_partner_3335","__setup__.product_template_1658","26990.0","product.product_uom_categ_unit","1.0","30.0","done"
"__setup__.sale_order_line_26734","__setup__.sale_order_7287","texte","__setup__.res_partner_6920","__setup__.product_template_7","55.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_26735","__setup__.sale_order_7287","texte","__setup__.res_partner_6920","__setup__.product_template_1600","27.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_27041","__setup__.sale_order_7356","texte","__setup__.res_partner_3970","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_26736","__setup__.sale_order_7287","texte","__setup__.res_partner_6920","__setup__.product_template_1601","6.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_27770","__setup__.sale_order_7548","texte","__setup__.res_partner_1020","__setup__.product_template_1379","15.0","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_27767","__setup__.sale_order_7548","texte","__setup__.res_partner_1020","__setup__.product_template_1257","10792.0","product.product_uom_categ_unit","1.0","15.0","done"
"__setup__.sale_order_line_27803","__setup__.sale_order_7559","texte","__setup__.res_partner_5711","__setup__.product_template_1689","183.07","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_26737","__setup__.sale_order_7287","texte","__setup__.res_partner_6920","__setup__.product_template_1596","215.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_26705","__setup__.sale_order_7280","texte","__setup__.res_partner_4737","__setup__.product_template_7","157.53","product.product_uom_categ_unit","1.0","0.0","done"
"__setup__.sale_order_line_26701","__setup__.sale_order_7280","texte","__setup__.res_partner_4737","__setup__.product_template_910","3750.0","product.product_uom_categ_unit","5.0","0.0","done"
"__setup__.sale_order_line_27772","__setup__.sale_order_7550","texte","__setup__.res_partner_3335","__setup__.product_template_1658","26990.0","product.product_uom_categ_unit","1.0","30.0","done"
"__setup__.sale_order_line_27999","__setup__.sale_order_7618","texte","__setup__.res_partner_7014","__setup__.product_template_1657","12952.0","product.product_uom_categ_unit","1.0","0.0","draft"
"__setup__.sale_order_line_28001","__setup__.sale_order_7618","texte","__setup__.res_partner_7014","__setup__.product_template_815","11990.0","product.product_uom_categ_unit","1.0","0.0","draft"
