"inventory_id/id","company_id/id","location_id/id","product_id/id","product_qty"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1048","499.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1049","5280.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1050","1120.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1051","959.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1052","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1053","87.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1054","70.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1056","19.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1057","4.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1058","23.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1059","20.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1060","472.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1061","25.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1062","18.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1063","835.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1064","68.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1065","109.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1066","320.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1067","119.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1068","87.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1069","86.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1070","34.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1071","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1072","231.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1073","115.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1074","7.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1075","4.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1076","102.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1077","90.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1078","1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1079","149.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1080","479.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1081","101.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1082","106.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1083","98.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1084","98.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1085","98.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1086","98.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1087","840.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1088","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1089","70.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1091","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1097","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1098","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1099","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_11","997.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1100","154.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1102","369.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1103","167.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1105","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1106","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1107","38.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1108","84.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1109","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1110","16.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1111","392.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1112","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1113","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1114","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1116","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1117","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1119","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1120","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1121","600.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1122","76.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1123","28.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1124","1995.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1125","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1126","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1127","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1128","50.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1129","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1130","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1131","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1132","305.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1133","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1137","9.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1138","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1139","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1140","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1141","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1142","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1143","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1144","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1145","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1146","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1147","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1148","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1150","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1151","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1152","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1153","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1154","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1155","14.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1156","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1157","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1159","-1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1160","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1161","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1162","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1163","1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1164","2.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1165","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1166","1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1167","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1168","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1169","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1170","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1171","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1172","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1174","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1176","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1177","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1178","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1180","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1181","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1182","-1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1183","-1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1184","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1185","-1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1186","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1188","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1189","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1190","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1191","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1194","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1195","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1196","-1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1197","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1199","-1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_12","998.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1200","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1201","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1202","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1204","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1205","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1206","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1207","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1208","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1209","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_121","985.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1210","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1211","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1212","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1213","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1215","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1219","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_122","68.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1221","9.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1222","48.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1223","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1225","56.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1226","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_123","961.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1230","969.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1231","11.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1232","500.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1233","477.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1234","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1235","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1236","23.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1237","134.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1238","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1239","250.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_124","508.2"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1240","848.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1241","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1242","14.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1243","13.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1244","405.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1245","-20.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1246","548.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1247","166.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1248","440.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1249","134.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_125","-11.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1250","7826.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1251","73.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1252","445.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1253","644.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1254","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1255","819.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1257","9.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1259","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_126","-2.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1261","2.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1263","1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1264","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1269","-52.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_127","-2.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1270","-339.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1271","-33.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1272","-10.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1273","-27.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_129","979.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1293","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1294","13.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1295","6.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1296","1592.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1297","108.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1298","205.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1299","194.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_13","994.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_130","968.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1300","4.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1301","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1302","-69.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1303","-4.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1304","-7.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1306","34.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1307","839.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1308","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_131","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1310","2.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1311","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1312","316.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1313","868.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1314","18.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1315","440.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1316","440.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1317","343.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1318","271.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1319","188.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_132","697.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1320","335.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1321","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1322","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1323","101.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1324","195.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1325","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1326","109.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1327","253.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1328","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1329","524.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_133","2.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1330","500.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1331","154.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1332","154.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1333","-36.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1334","266.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1335","63.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1336","1002.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1337","240.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_134","-1.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1340","37.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1341","269.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1342","1251.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1344","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1345","191.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1346","200.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1347","74.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1348","61.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1349","74.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_135","945.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1350","182.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1351","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1352","26.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1353","2676.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1354","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1355","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1356","1683.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1357","1137.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1358","1195.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1359","805.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_136","99.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1360","805.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1361","573.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1362","694.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1363","742.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1364","776.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1365","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1366","1240.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1367","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1368","0.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1369","215.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_137","-56.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1370","986.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1371","2205.0"
"stock.stock_location_stock_inventory","base.main_company","stock.stock_location_stock","__setup__.product_template_1372","0.0"
