"id","pricelist_id/id","sequence","currency_id/id","compute_price","price_discount","price_surcharge","fixed_price","applied_on","min_quantity","date_start","date_end","product_id/id","price_category_id/id","base","base_pricelist_id/id"
"__setup__.product_pricelist_item_2098","__setup__.product_pricelist_41","6","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2099","__setup__.product_pricelist_41","2","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2100","__setup__.product_pricelist_41","4","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2162","__setup__.product_pricelist_22","8","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_unbundle","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2101","__setup__.product_pricelist_41","9","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_unbundle","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_334","__setup__.product_pricelist_10","5","base.CHF","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","list_price",""
"__setup__.product_pricelist_item_2106","__setup__.product_pricelist_41","5","base.EUR","formula","-0.3","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C6","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2104","__setup__.product_pricelist_41","5","base.EUR","formula","-0.1","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2107","__setup__.product_pricelist_41","5","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2108","__setup__.product_pricelist_41","5","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2105","__setup__.product_pricelist_41","5","base.EUR","formula","-0.1","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2227","__setup__.product_pricelist_46","1","base.EUR","formula","-0.33","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C1","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2229","__setup__.product_pricelist_46","7","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2230","__setup__.product_pricelist_46","3","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2231","__setup__.product_pricelist_46","5","base.EUR","formula","-0.2","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2232","__setup__.product_pricelist_46","6","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2233","__setup__.product_pricelist_46","2","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2234","__setup__.product_pricelist_46","4","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2235","__setup__.product_pricelist_46","9","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_unbundle","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2236","__setup__.product_pricelist_46","3","base.EUR","formula","-0.2","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2237","__setup__.product_pricelist_46","5","base.EUR","formula","-0.1","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2238","__setup__.product_pricelist_46","5","base.EUR","formula","-0.1","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2239","__setup__.product_pricelist_46","5","base.EUR","formula","-0.3","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C6","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2240","__setup__.product_pricelist_46","5","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2241","__setup__.product_pricelist_46","5","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2124","__setup__.product_pricelist_42","1","base.EUR","formula","-0.28","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C1","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2126","__setup__.product_pricelist_42","7","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2127","__setup__.product_pricelist_42","3","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2128","__setup__.product_pricelist_42","5","base.EUR","formula","-0.2","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2129","__setup__.product_pricelist_42","6","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2130","__setup__.product_pricelist_42","2","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2131","__setup__.product_pricelist_42","4","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2132","__setup__.product_pricelist_42","9","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_unbundle","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2133","__setup__.product_pricelist_42","3","base.EUR","formula","-0.2","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2134","__setup__.product_pricelist_42","5","base.EUR","formula","-0.1","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2135","__setup__.product_pricelist_42","5","base.EUR","formula","-0.1","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2136","__setup__.product_pricelist_42","5","base.EUR","formula","-0.3","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C6","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2137","__setup__.product_pricelist_42","5","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2138","__setup__.product_pricelist_42","5","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2211","__setup__.product_pricelist_45","1","base.USD","formula","-0.3","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C1","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2154","__setup__.product_pricelist_22","1","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C1","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2156","__setup__.product_pricelist_22","7","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2157","__setup__.product_pricelist_22","3","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2214","__setup__.product_pricelist_45","3","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2215","__setup__.product_pricelist_45","5","base.USD","formula","-0.2","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2216","__setup__.product_pricelist_45","6","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2213","__setup__.product_pricelist_45","7","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2139","__setup__.product_pricelist_43","1","base.EUR","formula","-0.3","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C1","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2141","__setup__.product_pricelist_43","7","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2142","__setup__.product_pricelist_43","3","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2143","__setup__.product_pricelist_43","5","base.EUR","formula","-0.2","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2144","__setup__.product_pricelist_43","6","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2145","__setup__.product_pricelist_43","2","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2146","__setup__.product_pricelist_43","4","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2147","__setup__.product_pricelist_43","9","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_unbundle","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2148","__setup__.product_pricelist_43","3","base.EUR","formula","-0.2","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2149","__setup__.product_pricelist_43","5","base.EUR","formula","-0.1","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2150","__setup__.product_pricelist_43","5","base.EUR","formula","-0.1","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2151","__setup__.product_pricelist_43","5","base.EUR","formula","-0.3","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C6","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2152","__setup__.product_pricelist_43","5","base.EUR","formula","-0.15","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2153","__setup__.product_pricelist_43","5","base.EUR","formula","-0.25","0.0","0.0","2b_product_price_category","0","2012-06-07","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_39"
"__setup__.product_pricelist_item_2199","__setup__.product_pricelist_44","3","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2198","__setup__.product_pricelist_44","7","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2196","__setup__.product_pricelist_44","1","base.USD","formula","-0.28","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C1","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2158","__setup__.product_pricelist_22","5","base.USD","formula","-0.2","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2160","__setup__.product_pricelist_22","2","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2161","__setup__.product_pricelist_22","4","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2163","__setup__.product_pricelist_22","5","base.USD","formula","-0.1","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2200","__setup__.product_pricelist_44","5","base.USD","formula","-0.2","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2201","__setup__.product_pricelist_44","6","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2202","__setup__.product_pricelist_44","2","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2203","__setup__.product_pricelist_44","4","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2204","__setup__.product_pricelist_44","8","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_unbundle","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2205","__setup__.product_pricelist_44","5","base.USD","formula","-0.1","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2206","__setup__.product_pricelist_44","3","base.USD","formula","-0.2","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2207","__setup__.product_pricelist_44","5","base.USD","formula","-0.1","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2208","__setup__.product_pricelist_44","5","base.USD","formula","-0.3","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C6","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2209","__setup__.product_pricelist_44","5","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2210","__setup__.product_pricelist_44","5","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2165","__setup__.product_pricelist_22","3","base.USD","formula","-0.2","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2166","__setup__.product_pricelist_22","5","base.USD","formula","-0.1","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2168","__setup__.product_pricelist_22","5","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2169","__setup__.product_pricelist_22","5","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2217","__setup__.product_pricelist_45","2","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2218","__setup__.product_pricelist_45","4","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2219","__setup__.product_pricelist_45","8","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_unbundle","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2220","__setup__.product_pricelist_45","5","base.USD","formula","-0.1","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2221","__setup__.product_pricelist_45","3","base.USD","formula","-0.2","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C3","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2222","__setup__.product_pricelist_45","5","base.USD","formula","-0.1","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C5","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2223","__setup__.product_pricelist_45","5","base.USD","formula","-0.3","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C6","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2224","__setup__.product_pricelist_45","5","base.USD","formula","-0.15","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C4","pricelist","__setup__.product_pricelist_30"
"__setup__.product_pricelist_item_2225","__setup__.product_pricelist_45","5","base.USD","formula","-0.25","0.0","0.0","2b_product_price_category","0","2016-10-13","","","__setup__.product_price_category_C2","pricelist","__setup__.product_pricelist_30"
